81,유지,서울밝은세상안과의원,이종호,의원,서울,"서울특별시 강남구 선릉로 823 (신사동, 한양타운빌딩) 2층 일부, 6층 일부, 7층 ",미국/일본/중국
82,유지,밝은세상안과,박길호 외 1명,의원,부산,"부산광역시 부산진구 서면로 74(부전동, 아이온시티 8~11층)  ",미국/일본/중국
83,유지,고운세상 김양제피부과의원,김양제 외 1명,의원,부산,"부산 부산진구 중앙대로 686 (부전동) (부전동, 5층)",미국/일본/중국
84,유지,청담고운세상닥터지피부과의원,이창균,의원,서울,"서울특별시 강남구 도산대로 326, 5층(논현동, 대동타워)  ",미국/일본/중국
85,유지,365mc의원 수원점,박종호,의원,경기,"경기도 수원시 팔달구 권광로 181(인계동, 407호)  ",
86,유지,부산 365mc병원,박윤찬외 1명,병원,부산,"부산광역시 부산진구 서면로  74(부전동, 아이온시티 1303, 1304, 1305, 1403, 1404, 1503호)  ",
87,유지,365mc의원 일산점,양현석,의원,경기,"경기도 고양시 일산동구 정발산로 43-20(장항동, 센트럴프라자 808, 809호)  ",
88,유지,서울대학교치과병원,구영,치과병원,서울,서울특별시 종로구 대학로 101(연건동)  ,미국/일본/중국/몽골/러시아
89,유지,양산부산대학교병원,김건일,상급종합병원,경남,경상남도 양산시 물금읍 금오로 20  ,"몽골/러시아/기타(카자흐스탄, 우즈베키스탄 등)"
90,유지,전남대학교병원,안영근,상급종합병원,광주,광주광역시 동구 제봉로 42(학동)  ,미국/일본/중국
91,유지,계명대학교 동산병원,이세엽,상급종합병원,대구,대구광역시 달서구 달구벌대로 1035(신당동)  ,"미국/일본/중국/몽골/러시아/기타(동남아,중동지역및아프리카등)"
92,유지,조선대학교 치과병원,손미경,치과병원,광주,광주광역시 동구 필문대로 303(서석동)  ,미국/일본/중국/러시아
93,유지,아름다운나라 피부과의원,류지호,의원,서울,"서울특별시 중구 명동8나길 6 (충무로1가) 4층 (충무로1가), 아름다운나라 피부과의원",미국/일본/중국/몽골/러시아
94,유지,아름다운나라 피부과의원,이상준,의원,서울,"서울특별시 강남구 강남대로 390(역삼동, 미진프라자 1201호 일부)  ",미국/일본/중국/러시아
95,유지,비에비스나무병원,홍성수,병원,서울,"서울 강남구 논현로 627 (논현동, 유현빌딩) 지하2층, 지상1층~9층, 지상11층",미국/일본/중국
96,유지,세종병원,박진식,종합병원,경기,경기도 부천시 호현로 489번길 28(소사본동)  ,러시아
97,유지,의료법인 목포구암의료재단 목포중앙병원,이승택,종합병원,전남,전라남도 목포시 영산로 623(석현동)  ,
98,유지,미즈메디병원,노성일,종합병원,서울,서울특별시 강서구 강서로 295(내발산동)  ,중국/러시아/몽골
99,유지,강동경희대학교병원,김성완,종합병원,서울,서울특별시 강동구 동남로 892 (상일동)  ,미국/일본/러시아/기타(중동)
100,유지,아주대학교 병원,박해심,상급종합병원,경기,"경기도 수원시 영통구 월드컵로 164 (원천동, 아주대병원)  ",미국/러시아
101,유지,강동경희대학교 한방병원,김기택,한방병원,서울,서울특별시 강동구 동남로 892 (상일동)  ,미국/일본/러시아/기타(중동)
102,유지,강동경희대학교 치과병원,김기택,치과병원,서울,서울특별시 강동구 동남로 892 (상일동)  ,미국/일본/러시아/기타(중동)
103,유지,연세대학교 의과대학 강남세브란스병원,송영구,상급종합병원,서울,서울특별시 강남구 언주로 211(도곡동)  ,미국/중국/러시아/중동
104,유지,대전선병원,선두훈,종합병원,대전,대전광역시 중구 목중로 29(목동)  ,미국/일본/중국
105,유지,더블랙성형외과의원,신동필,의원,대구,대구광역시 중구 달구벌대로 2118 (봉산동)  ,일본
106,유지,(사) 한국건강관리협회 서울특별시 동부지부,채종일,의원,서울,서울특별시 동대문구 왕산로 78(용두동)  ,"미국/일본/중국/몽골/러시아/기타(필리핀,중남미등)"
107,유지,고려대학교 의과대학 부속 안암병원,김영훈,상급종합병원,서울,"서울 성북구 고려대로 73 (안암동5가, 고려대병원) 고려대학교 의과대학 부속 안암병원",미국/러시아/중동/몽골
108,유지,연세스타피부과의원 ,강진문,의원,서울,"서울특별시 서대문구 신촌로 73 (창천동, 테라운드) 6층",일본/중국
109,유지,더웰병원,박성원 외 1명,병원,경기,경기도 수원시 영통구 봉영로 1620(영통동)  ,미국/일본/중국/러시아
110,유지,안동병원,강신홍,종합병원,경북,"경북 안동시 앙실로 11 (수상동, 안동병원) 안동병원",미국/일본
111,유지,중앙대학교병원,이한준,상급종합병원,서울,서울특별시 동작구 흑석로 102(흑석동)  ,미국/일본/중국/러시아/몽골
112,유지,올포스킨피부과의원,민복기,의원,대구,"대구광역시 중구 동성로5길 26, 501호(삼덕동1가)  ","미국, 중국, 러시아"
113,유지,효성병원,오창진,종합병원,충북,충청북도 청주시 상당구 쇠내로 16(금천동)  ,미국/일본/중국/몽골/러시아
114,유지,면혁한의원,박경호,한의원,대구,"대구광역시 수성구 들안로 300(수성동3가, 수성코오롱하늘채 301동 203, 204, 205, 206호)  ",미국/일본/중국
115,유지,화이트스타일치과의원,김준헌,치과의원,서울,"서울특별시 강남구 강남대로92길 17 (역삼동) 대승빌딩1층,2층",일본
116,유지,국립중앙의료원,주영수,종합병원,서울,"서울특별시 중구 을지로 245 (을지로6가, 국립중앙의료원) ","미국/중국/몽골/러시아/기타(베트남등동남아시아,인도,파키스탄등)"
117,유지,한도병원,성대영,종합병원,경기,경기도 안산시 단원구 선부광장로 103(선부동)  ,미국/일본/중국/러시아/몽골
118,유지,(사) 한국건강관리협회부산시지부,채종일,의원,부산,부산광역시 동래구 충렬대로 145(온천동)  ,미국/일본/중국/몽골/러시아
119,유지,마리아병원,임진호,병원,서울,서울특별시 동대문구 천호대로 20(신설동)  ,미국/일본/중국/몽골/러시아
120,유지,메디힐의원,김원우,의원,서울,"서울특별시 강남구 선릉로 158길 16(청담동, 다현빌딩 2층)  ",미국/일본/중국/기타(태국)
121,유지,비앤빛 강남밝은세상안과,김진국 외 2명,의원,서울,"서울특별시 서초구 서초대로 411, 지하2층(서초동, GT TOWER)  ",미국/일본/중국
122,유지,인제대학교 서울백병원,이순형,종합병원,서울,"서울특별시 중구 마른내로 9 (저동2가, 백병원) ",미국/일본/중국/몽골/러시아
123,유지,보라안과병원,조형진,병원,광주,광주광역시 서구 상무자유로 170(치평동)  ,일본/중국/몽골
124,유지,대항병원,김도선 외 1명,병원,서울,서울특별시 서초구 남부순환로 2151(방배동)  ,외과/흉부외과/내과
125,유지,대구파티마병원,김선미,종합병원,대구,대구광역시 동구 아양로 99(신암동)  ,러시아
126,유지,삼육부산병원,최명섭,종합병원,부산,"부산광역시 서구 대티로 170, 1층(서대신동2가)  ",러시아
127,유지,국제나은병원,한영미외 1명,병원,경기,"경기도 안양시 만안구 안양로223번길 5, 5층(안양동, 5층~14층)  ",일본/중국
128,유지,대구한의대학교부속대구한방병원,김종대,한방병원,대구,"대구 수성구 신천동로 136 (상동, 대구한방병원) 대구한의대학교부속대구한방병원",미국/일본/중국
129,유지,연세대학교원주세브란스기독병원,백순구,상급종합병원,강원,강원도 원주시 일산로 20(일산동)  ,일본/중국/동남아시아 일부국가
130,유지,건양대학교병원,배장호,종합병원,대전,대전광역시 서구 관저동로 158(가수원동)  ,일본/중국/몽골/동남아
131,유지,예수병원,이종학,종합병원,전북,전라북도 전주시 완산구 서원로 365 (중화산동1가)  ,미국/중국/러시아/기타(동남아)
132,유지,충북대학교병원,최영석,상급종합병원,충북,"충청북도 청주시 서원구 1순환로 776, 1층(개신동)  ","중국/기타(동남아국가-태국,말레이지아,베트남,필리핀등)"
133,유지,국민건강보험공단 일산병원,김성우,종합병원,경기,"경기도 고양시 일산동구 일산로 100, (1241번지외 1필지 4층, 5층)(백석동, 일산병원)  ",기타(뉴질랜드)
134,유지,강동성심병원,윤대인,종합병원,서울,서울특별시 강동구 성안로 150(길동)  ,미국/일본/중국/몽골
135,유지,한국병원,송재승,종합병원,충북,충청북도 청주시 상당구 단재로 106(영운동)  ,미국/일본/중국/몽골
136,유지,인제대학교 부속 일산백병원,이순형,종합병원,경기,경기도 고양시 일산서구 주화로 170 (대화동)  ,미국/중국/몽골
137,유지,(사) 한국건강관리협회 대구광역시지부,김인원,의원,대구,대구광역시 동구 장등로 16(신천동)  ,중국
138,유지,(사) 한국건강관리협회 대구광역시지부 건강증진치과의원,김인원,치과의원,대구,대구광역시 동구 장등로 16(신천동)  ,중국
139,유지,아름다운피부과,양준성 외 2명,의원,제주,제주특별자치도 제주시 도령로 5(노형동)  ,미국/일본/중국/러시아
140,유지,제주한라병원,김병찬,종합병원,제주,제주특별자치도 제주시 도령로 65(연동)  ,일본/중국/러시아
141,유지,서울21세기병원,성경훈 외4명,병원,서울,"서울특별시 서초구 서초중앙로 39 (서초동, 장수빌딩)  ",미국/일본/중국/동남아
142,유지,미사랑성형외과의원,심형곤,의원,서울,"서울특별시 강남구 강남대로 526, 7층 10층, 12~14층(논현동)  ",미국/일본/중국/몽골
143,유지,더성형외과의원,옥재진,의원,서울,"서울특별시 강남구 논현로 868, 5,6층(신사동, 구정빌딩)  ",미국/일본/중국/남미/스페인
144,유지,한림대학교부속 춘천성심병원,윤대원,종합병원,강원,강원도 춘천시 삭주로 77(교동)  ,미국/일본/중국/러시아
145,유지,한림대학교강남성심병원,윤대원,종합병원,서울,서울특별시 영등포구 신길로 1 (대림동)  ,
146,유지,제세한의원,윤미영,한의원,부산,"부산광역시 해운대구 해운대해변로 257(우동, 하버타운 601호)  ",
147,유지,전라북도 군산의료원,김경숙,종합병원,전북,전라북도 군산시 의료원로 27(지곡동)  ,중국/기타(동남아)
148,유지,유성선병원,선두훈,종합병원,대전,대전광역시 유성구 북유성대로 93(지족동)  ,미국/일본/중국
149,유지,한림대학교 한강성심병원,윤대원,종합병원,서울,서울특별시 영등포구 버드나루로 55(영등포동 7가)  ,미국/중국/기타(남아프리카공화국)
150,유지,분당서울대학교병원,백남종,상급종합병원,경기,경기도 성남시 분당구 구미로 173번길 82(구미동)  ,미국/일본/중국/러시아/중동/몽골/베트남/기타
151,유지,부산대학교병원,이정주,상급종합병원,부산,"부산광역시 서구 구덕로 179(아미동1가, 부산대학교병원)  ","일본/중국/몽골/러시아/기타(카자흐스탄,우즈베키스탄)"
152,유지,고신대학교 복음병원,오경승,종합병원,부산,부산광역시 서구 감천로 262 (암남동)  ,미국/일본/중국/몽골/러시아
153,유지,이데아성형외과의원,권성일외 2명,의원,서울,"서울특별시 강남구 도산대로 176(논현동, 대광빌딩 2층)  ",일본/중국/몽골/기타(동남아)
154,유지,4월31일성형외과의원,김재훈 외2명,의원,서울,"서울 강남구 논현로 707 (논현동, 4월 31일 빌딩) 2,3층",미국/일본/중국/몽골/러시아
155,유지,강릉아산병원,유창식,상급종합병원,강원,강원도 강릉시 사천면 방동길 38  ,미국/일본/중국/러시아/몽골
156,유지,글로비성형외과의원,노봉일,의원,서울,"서울특별시 강남구 논현로 843, 7층 1호(신사동, EGI빌딩)  ","일본, 중국, 몽골, 러시아"
157,유지,아이오유성형외과의원,강철욱,의원,서울,서울특별시 강남구 도산대로 113(신사동)  ,미국/일본/중국/몽골/러시아
158,유지,밝은안과21병원,주종대 외 7명,병원,광주,"광주광역시 서구 무진대로 950 (농성동,8,9,10층)  ",일본/중국
159,유지,나사렛국제병원,이강일,종합병원,인천,인천광역시 연수구 먼우금로 98(동춘동)  ,"중국, 러시아"
160,유지,차의과학대학교 분당차병원,김춘복,종합병원,경기,경기도 성남시 분당구 야탑로 59(야탑동)  ,미국/일본/중국/몽골/러시아/중동
161,유지,충청북도 청주의료원,김영규,종합병원,충북,충청북도 청주시 서원구 흥덕로 48(사직동)  ,미국/일본/중국/몽골/중앙아시아
162,유지,고려대학교의과대학부속 구로병원,정희진,상급종합병원,서울,서울특별시 구로구 구로동로 148(구로동)  ,미국/중국/러시아/몽골
163,유지,울산대학교 병원,정융기,상급종합병원,울산,울산광역시 동구 방어진순환도로 877(전하동)  ,미국/일본/유럽/기타동남아국가
164,유지,울산우리병원,박성훈외 2명,병원,울산,"울산광역시 남구 번영로 195(신정동, 동문아뮤티 2층)  ",미국/일본/동남아
165,유지,페이스라인성형외과의원,이태희,의원,서울,"서울특별시 강남구 논현로 838 (신사동, 원방프라자) 1층 일부",미국/일본/중국/대만/싱가폴
166,유지,강북삼성병원,육현표,상급종합병원,서울,"서울 종로구 새문안로 29 (평동, 강북삼성병원) 강북삼성병원",미국/일본/중국/러시아/몽골
167,유지,모제림성형외과의원,황정욱,의원,서울,"서울특별시 강남구 논현로 842 (신사동, 압구정빌딩) 5,7층",미국/일본/중국
168,유지,제주대학교병원,송병철,종합병원,제주,제주특별자치도 제주시 아란13길 15(아라일동)  ,일본/중국/몽골/러시아
169,유지,강북삼성태평로의원,육현표,의원,서울,"서울특별시 중구 세종대로 67(태평로2가, 삼성본관지하1층)  ",미국/일본/중국/몽골/러시아/기타 중동 및 동남아시아지역
170,유지,동국대학교 의과대학 경주병원,정호근,종합병원,경북,경상북도 경주시 동대로 87 (석장동)  ,미국/일본/중국
171,유지,손정형외과의원,손문호,의원,대전,대전광역시 중구 보문로 239(대흥동)  ,중국
172,유지,세브란스헬스체크업,윤동섭,의원,서울,"서울특별시 중구 통일로 10(남대문로 5가, 4, 5층)   ",미국/일본/중국/러시아
173,유지,실로암한의원,신상만,한의원,서울,"서울특별시 서초구 방배로 76(방배동, 머리재빌딩 202, 407호)  ",미국/일본
174,유지,허리나은병원,이재학 외 1명,병원,서울,"서울특별시 강동구 천호대로 1012(성내동, 3층)  ",미국/일본/중국
175,유지,인제대학교 해운대백병원,이순형,종합병원,부산,부산광역시 해운대구 해운대로 875(좌동)  ,미국/일본/중국/몽골/러시아/기타(동남아 및 중남미)
176,유지,가톨릭대학교 부천성모병원,김희열,종합병원,경기,경기도 부천시 원미구 소사로 327 (소사동)  ,미국
177,유지,가톨릭대학교 인천성모병원,홍승모,상급종합병원,인천,"인천광역시 부평구 동수로 56(부평동, 외2필지)  ",미국/일본/중국/러시아/몽골/베트남
178,유지,소리이비인후과,박홍준,의원,서울,"서울특별시 강남구 학동로 435(청담동, 언고신관 지하1층, 2층, 4층)  ",미국/일본/중국/몽골/러시아
179,유지,구병원 ,구자일,종합병원,대구,대구광역시 달서구 감삼북길 141(감삼동)  ,"러시아, 몽골, 중앙아시아"
180,유지,밝은성모안과의원,김준형,의원,서울,"서울특별시 강남구 테헤란로 110 (역삼동, 켐브리지 강남빌딩) 301호 1601호 1701호 1801호",미국/중국
181,유지,부평힘찬병원,박혜영,병원,인천,"인천 부평구 장제로 78 (부평동, 부평힘찬병원) 부평힘찬병원","중국, 몽골, 러시아"
182,유지,여성메디파크병원,여준규,병원,대구,대구광역시 수성구 동대구로 271(범어동)  ,미국/일본/중국/러시아/기타(베트남)
183,유지,유캔비성형외과의원,김준호,의원,서울,"서울특별시 서초구 강남대로 405, 7층(서초동, 통영빌딩)  ",일본/중국
184,유지,스마일정경우비뇨기과의원,정경우,의원,부산,"부산광역시 해운대구 센텀2로 20, 203호(우동, 센텀타워메디컬)  ","미국/일본/중국/러시아/동남아(필리핀,베트남)"
185,유지,대구가톨릭대학교병원,노광수,상급종합병원,대구,대구광역시 남구 두류공원로 17길 33(대명동)  ,미국/중국/필리/베트남
186,유지,차움의원,김춘복,의원,서울,서울특별시 강남구 도산대로 442(청담동)  ,"중국, 러시아, 중동, 몽골, 베트남"
187,유지,쥬얼리성형외과의원,윤용일 외 3명,의원,서울,"서울특별시 강남구 도산대로 120(논현동, 청호빌딩 5,6,7,8,9,10층)  ",미국/일본/중국/몽골/러시아
188,유지,남양주 한양병원,장진혁,종합병원,경기,"경기 남양주시 오남읍 양지로 47-55 (오남리, 남양주한양병원) 남양주한양병원",중국/기타
189,유지,에비타흉부외과의원,전철우,의원,서울,"서울특별시 강남구 논현로 815 (신사동, 부르다문빌딩 5층)  ",일본/중국
190,유지,필립의원,김태진,의원,경기,"경기 성남시 분당구 황새울로311번길 10 (서현동, 필립메디컬센터) 필립메디컬센터",미국/일본/중국
